1602;28/7/2005;Local;Alquiler;Tarragona;115;756355;16/2/2006;Pedro
1603;28/7/2005;Piso;Alquiler;Barcelona;165;687720;20/2/2006;Carmen
1604;29/7/2005;Suelo;Venta;Tarragona;132;807048;31/10/2005;Carmen
1605;30/7/2005;Casa;Alquiler;Barcelona;260;1301560;29/12/2005;Carmen
1606;31/7/2005;Piso;Alquiler;Barcelona;211;1951328;3/1/2006;Luisa
1607;31/7/2005;Parking;Alquiler;Lleida;106;437674;8/12/2005;Luisa
1608;1/8/2005;Oficina;Venta;Barcelona;139;740731;14/3/2006;María
1609;1/8/2005;Local;Alquiler;Lleida;95;563255;8/11/2005;Jesús
1610;1/8/2005;Piso;Venta;Lleida;245;2292465;10/6/2006;Carmen
1611;2/8/2005;Suelo;Alquiler;Tarragona;71;692037;2/6/2006;Joaquín
1612;3/8/2005;Oficina;Venta;Lleida;275;2110900;24/7/2006;Pedro
1613;3/8/2005;Industrial;Alquiler;Girona;84;690396;8/2/2006;Carmen
1614;3/8/2005;Suelo;Alquiler;Tarragona;152;960032;11/4/2006;Luisa
1615;3/8/2005;Oficina;Venta;Girona;64;399488;7/12/2005;Jesús
1616;3/8/2005;Oficina;Alquiler;Lleida;126;757260;23/7/2006;Pedro
1617;3/8/2005;Piso;Alquiler;Lleida;86;685592;29/4/2006;Pedro
1618;4/8/2005;Local;Alquiler;Tarragona;135;990360;3/12/2005;Joaquín
1619;4/8/2005;Casa;Alquiler;Girona;222;1477410;6/5/2006;María
1620;4/8/2005;Parking;Alquiler;Girona;56;375592;20/2/2006;Jesús
1621;4/8/2005;Casa;Venta;Girona;286;1658800;27/11/2005;María
1622;4/8/2005;Industrial;Venta;Tarragona;233;1782683;28/7/2006;Pedro
1623;4/8/2005;Industrial;Alquiler;Barcelona;47;286747;10/6/2006;Joaquín
1624;4/8/2005;Oficina;Alquiler;Tarragona;59;281548;22/7/2006;Jesús
1625;5/8/2005;Oficina;Alquiler;Lleida;73;328646;1/2/2006;Carmen
1626;5/8/2005;Local;Venta;Barcelona;188;1209216;14/3/2006;María
1627;6/8/2005;Parking;Venta;Barcelona;245;1202705;10/12/2005;Jesús
1628;6/8/2005;Parking;Venta;Girona;297;2440449;3/8/2006;Carmen
1629;6/8/2005;Parking;Alquiler;Lleida;99;942579;3/3/2006;María
1630;6/8/2005;Suelo;Alquiler;Tarragona;69;349623;6/5/2006;Joaquín
1631;7/8/2005;Local;Alquiler;Barcelona;300;1900200;9/12/2005;Pedro
1632;7/8/2005;Oficina;Alquiler;Tarragona;48;404352;25/2/2006;Joaquín
1633;7/8/2005;Suelo;Venta;Lleida;201;1522977;24/11/2005;Carmen
1634;7/8/2005;Industrial;Venta;Girona;92;739864;28/1/2006;Luisa
1635;8/8/2005;Piso;Alquiler;Barcelona;250;1669250;4/1/2006;María
1636;8/8/2005;Suelo;Venta;Girona;224;1448384;20/12/2005;Joaquín
1637;8/8/2005;Parking;Venta;Barcelona;112;829808;29/3/2006;Joaquín
1638;8/8/2005;Piso;Venta;Girona;184;1156808;26/4/2006;Carmen
1639;9/8/2005;Parking;Venta;Lleida;300;2155200;5/8/2006;Jesús
1640;9/8/2005;Parking;Alquiler;Tarragona;162;1297134;14/2/2006;María
1641;9/8/2005;Oficina;Alquiler;Lleida;93;552513;29/1/2006;Pedro
1642;10/8/2005;Industrial;Venta;Lleida;276;2667816;16/12/2005;Joaquín
1643;10/8/2005;Piso;Alquiler;Tarragona;130;1246050;27/11/2005;Luisa
1644;10/8/2005;Local;Venta;Barcelona;269;2384954;12/2/2006;María
1645;10/8/2005;Casa;Alquiler;Girona;133;958132;4/6/2006;Pedro
1646;11/8/2005;Parking;Venta;Girona;184;1147608;29/6/2006;Luisa
1647;12/8/2005;Local;Venta;Tarragona;297;2888325;27/11/2005;Pedro
1648;12/8/2005;Casa;Venta;Tarragona;118;545986;27/2/2006;Pedro
1649;14/8/2005;Local;Venta;Barcelona;119;906780;21/11/2005;Carmen
1650;14/8/2005;Casa;Alquiler;Tarragona;57;293037;27/11/2005;Carmen
1651;14/8/2005;Parking;Venta;Lleida;77;592823;25/3/2006;Pedro
1652;15/8/2005;Casa;Alquiler;Girona;63;601398;1/3/2006;Carmen
1653;15/8/2005;Piso;Alquiler;Lleida;159;761928;5/2/2006;Carmen
1654;15/8/2005;Oficina;Alquiler;Lleida;137;804327;17/12/2005;Joaquín
1655;15/8/2005;Local;Alquiler;Barcelona;82;375232;22/5/2006;Jesús
1656;15/8/2005;Oficina;Alquiler;Lleida;79;411669;4/8/2006;Pedro
1657;16/8/2005;Casa;Alquiler;Barcelona;89;358670;19/2/2006;Luisa
1658;16/8/2005;Parking;Alquiler;Barcelona;232;1643256;22/2/2006;María
1659;16/8/2005;Suelo;Alquiler;Barcelona;221;1069640;1/6/2006;Joaquín
1660;16/8/2005;Suelo;Alquiler;Lleida;212;1926868;24/11/2005;Carmen
1661;17/8/2005;Oficina;Venta;Barcelona;58;509356;20/5/2006;Luisa
1662;17/8/2005;Piso;Venta;Lleida;167;1423007;8/4/2006;Carmen
1663;18/8/2005;Parking;Alquiler;Barcelona;224;986048;10/2/2006;María
1664;19/8/2005;Oficina;Venta;Girona;272;2233120;13/12/2005;Luisa
1665;19/8/2005;Industrial;Alquiler;Lleida;238;2275994;15/6/2006;Joaquín
1666;19/8/2005;Oficina;Alquiler;Lleida;69;442635;15/6/2006;María
1667;22/8/2005;Local;Venta;Barcelona;209;843106;24/1/2006;María
1668;22/8/2005;Oficina;Alquiler;Lleida;103;872204;26/11/2005;María
1669;23/8/2005;Oficina;Alquiler;Girona;203;1933372;31/1/2006;Jesús
1670;23/8/2005;Local;Venta;Tarragona;263;1499889;8/8/2006;Pedro
1671;24/8/2005;Industrial;Venta;Tarragona;236;1707224;5/2/2006;Pedro
1672;25/8/2005;Oficina;Venta;Girona;227;1789214;2/12/2005;Joaquín
1673;26/8/2005;Industrial;Venta;Lleida;223;1509710;11/1/2006;Jesús
1674;26/8/2005;Casa;Venta;Girona;242;2290046;24/1/2006;María
1675;26/8/2005;Piso;Alquiler;Tarragona;216;2045304;9/4/2006;Jesús
1676;27/8/2005;Oficina;Venta;Tarragona;239;2181353;15/6/2006;María
1677;27/8/2005;Industrial;Venta;Lleida;300;2625600;8/1/2006;María
1678;27/8/2005;Oficina;Venta;Lleida;48;474864;11/2/2006;Luisa
1679;27/8/2005;Oficina;Venta;Barcelona;91;663845;7/4/2006;María
1680;27/8/2005;Piso;Alquiler;Lleida;70;615440;1/4/2006;Jesús
1681;28/8/2005;Casa;Venta;Girona;284;1459192;2/7/2006;María
1682;28/8/2005;Casa;Alquiler;Girona;265;1441070;4/8/2006;Jesús
1683;28/8/2005;Suelo;Venta;Tarragona;101;552773;28/11/2005;Luisa
1684;28/8/2005;Industrial;Alquiler;Girona;224;1932448;3/2/2006;Carmen
1685;28/8/2005;Piso;Alquiler;Barcelona;254;1191260;27/7/2006;Pedro
1686;28/8/2005;Piso;Venta;Lleida;97;765815;15/7/2006;María
1687;29/8/2005;Parking;Alquiler;Girona;82;700854;22/4/2006;María
1688;29/8/2005;Piso;Alquiler;Lleida;252;1923516;23/5/2006;Pedro
1689;29/8/2005;Piso;Alquiler;Girona;108;581580;4/8/2006;Carmen
1690;30/8/2005;Parking;Venta;Girona;142;681884;12/6/2006;Carmen
1691;30/8/2005;Casa;Venta;Tarragona;139;785628;10/1/2006;Jesús
1692;30/8/2005;Local;Venta;Lleida;78;391950;14/3/2006;Jesús
1693;30/8/2005;Suelo;Venta;Lleida;233;2171327;9/1/2006;Jesús
1694;31/8/2005;Local;Venta;Girona;275;1826825;14/5/2006;Jesús
1695;31/8/2005;Casa;Alquiler;Girona;248;1234048;28/2/2006;Jesús
1696;31/8/2005;Industrial;Venta;Barcelona;158;1473982;29/8/2006;Carmen
1697;1/9/2005;Industrial;Venta;Girona;116;1143412;3/7/2006;María
1698;2/9/2005;Industrial;Alquiler;Barcelona;213;1333593;6/4/2006;Jesús
1699;3/9/2005;Industrial;Alquiler;Barcelona;202;1558430;26/1/2006;Jesús
1700;3/9/2005;Parking;Venta;Barcelona;163;1150128;18/3/2006;Joaquín
1701;3/9/2005;Piso;Venta;Barcelona;245;1517285;7/5/2006;Luisa
1702;4/9/2005;Industrial;Alquiler;Lleida;198;840312;27/5/2006;Pedro
1703;6/9/2005;Industrial;Venta;Lleida;288;2171520;28/8/2006;Carmen
1704;6/9/2005;Industrial;Venta;Barcelona;161;827057;5/5/2006;María
1705;6/9/2005;Local;Alquiler;Tarragona;170;1429020;14/12/2005;Pedro
1706;6/9/2005;Industrial;Alquiler;Tarragona;261;2026404;5/2/2006;Carmen
1707;7/9/2005;Piso;Alquiler;Tarragona;99;938916;4/9/2006;Pedro
1708;7/9/2005;Casa;Alquiler;Tarragona;205;1762180;14/5/2006;Jesús
1709;7/9/2005;Parking;Alquiler;Barcelona;173;842683;30/1/2006;Joaquín
1710;7/9/2005;Local;Venta;Barcelona;272;2074000;14/8/2006;Joaquín
1711;8/9/2005;Local;Venta;Barcelona;299;1424436;17/1/2006;Carmen
1712;8/9/2005;Parking;Alquiler;Lleida;115;907580;11/7/2006;Carmen
1713;9/9/2005;Piso;Venta;Girona;201;1333434;17/2/2006;María
1714;9/9/2005;Suelo;Venta;Barcelona;129;617652;3/9/2006;Joaquín
1715;9/9/2005;Industrial;Alquiler;Tarragona;100;526800;29/4/2006;Joaquín
1716;9/9/2005;Oficina;Venta;Tarragona;187;1031305;17/2/2006;Joaquín
1717;9/9/2005;Parking;Alquiler;Tarragona;153;824517;31/5/2006;María
1718;9/9/2005;Local;Venta;Barcelona;218;1911424;22/7/2006;Carmen
1719;10/9/2005;Industrial;Venta;Lleida;121;747659;8/3/2006;Pedro
1720;10/9/2005;Local;Venta;Barcelona;254;1668526;29/12/2005;Carmen
1721;10/9/2005;Oficina;Alquiler;Lleida;173;994750;2/9/2006;Joaquín
1722;10/9/2005;Piso;Alquiler;Tarragona;250;2478000;27/4/2006;Carmen
1723;10/9/2005;Oficina;Alquiler;Lleida;142;1201462;6/8/2006;Jesús
1724;10/9/2005;Parking;Venta;Tarragona;270;1798470;2/3/2006;Joaquín
1725;11/9/2005;Local;Alquiler;Barcelona;145;943805;17/5/2006;Luisa
1726;11/9/2005;Oficina;Alquiler;Lleida;194;1931658;14/12/2005;Jesús
1727;11/9/2005;Industrial;Venta;Tarragona;271;2028164;7/1/2006;María
1728;11/9/2005;Piso;Alquiler;Tarragona;240;1602720;3/6/2006;Joaquín
1729;11/9/2005;Suelo;Venta;Tarragona;185;1230990;19/5/2006;Jesús
1730;12/9/2005;Oficina;Venta;Tarragona;194;1490114;18/12/2005;Luisa
1731;12/9/2005;Parking;Venta;Tarragona;223;2143922;20/4/2006;Jesús
1732;12/9/2005;Oficina;Venta;Barcelona;66;415866;19/7/2006;María
1733;13/9/2005;Industrial;Venta;Barcelona;140;864080;8/2/2006;Carmen
1734;13/9/2005;Oficina;Alquiler;Barcelona;223;974956;23/7/2006;Luisa
1735;14/9/2005;Parking;Alquiler;Girona;258;1430352;14/1/2006;María
1736;14/9/2005;Industrial;Alquiler;Tarragona;176;1043856;25/5/2006;Jesús
1737;14/9/2005;Piso;Venta;Barcelona;94;707914;7/5/2006;Jesús
1738;14/9/2005;Casa;Alquiler;Tarragona;153;948600;30/3/2006;Jesús
1739;16/9/2005;Local;Alquiler;Girona;91;838292;16/4/2006;Pedro
1740;16/9/2005;Local;Venta;Tarragona;145;598705;17/12/2005;María
1741;16/9/2005;Oficina;Venta;Tarragona;79;441373;2/2/2006;Carmen
1742;17/9/2005;Parking;Venta;Girona;70;428190;20/2/2006;Jesús
1743;17/9/2005;Casa;Venta;Girona;292;2630336;8/1/2006;Joaquín
1744;17/9/2005;Piso;Venta;Tarragona;51;425646;18/12/2005;Luisa
1745;17/9/2005;Casa;Venta;Tarragona;132;641520;4/4/2006;Joaquín
1746;19/9/2005;Parking;Alquiler;Barcelona;193;1540140;8/8/2006;Jesús
1747;20/9/2005;Piso;Alquiler;Girona;240;2183760;27/1/2006;Jesús
1748;21/9/2005;Piso;Alquiler;Barcelona;111;656676;5/2/2006;Joaquín
1749;21/9/2005;Piso;Alquiler;Tarragona;123;873546;2/2/2006;Joaquín
1750;21/9/2005;Local;Venta;Girona;117;474084;21/7/2006;Luisa
1751;21/9/2005;Parking;Alquiler;Girona;258;1758786;24/2/2006;Jesús
1752;21/9/2005;Piso;Venta;Tarragona;116;803300;13/9/2006;María
1753;21/9/2005;Casa;Alquiler;Tarragona;185;1129980;10/4/2006;Pedro
1754;21/9/2005;Piso;Venta;Lleida;55;433235;23/3/2006;Carmen
1755;22/9/2005;Casa;Venta;Barcelona;182;1305304;6/6/2006;Luisa
1756;24/9/2005;Oficina;Alquiler;Lleida;85;613275;12/2/2006;Pedro
1757;24/9/2005;Suelo;Alquiler;Tarragona;204;878424;23/7/2006;Carmen
1758;24/9/2005;Parking;Alquiler;Lleida;47;403401;24/1/2006;María
1759;25/9/2005;Casa;Venta;Tarragona;232;2133472;18/5/2006;Carmen
1760;25/9/2005;Local;Alquiler;Barcelona;98;683844;21/1/2006;Joaquín
1761;26/9/2005;Piso;Venta;Lleida;214;1689316;17/1/2006;Carmen
1762;26/9/2005;Casa;Venta;Girona;191;1514057;20/9/2006;Luisa
1763;27/9/2005;Local;Alquiler;Girona;78;678132;23/4/2006;María
1764;27/9/2005;Piso;Alquiler;Barcelona;187;911064;24/2/2006;María
1765;29/9/2005;Industrial;Alquiler;Barcelona;121;490897;27/9/2006;María
1766;29/9/2005;Oficina;Venta;Barcelona;231;2299374;15/5/2006;Jesús
1767;29/9/2005;Parking;Venta;Lleida;82;764240;15/1/2006;Pedro
1768;30/9/2005;Suelo;Alquiler;Barcelona;79;409378;15/8/2006;Luisa
1769;1/10/2005;Oficina;Venta;Tarragona;134;549668;10/8/2006;Pedro
1770;1/10/2005;Piso;Venta;Barcelona;164;878712;21/1/2006;María
1771;1/10/2005;Local;Alquiler;Tarragona;285;1779825;28/2/2006;María
1772;1/10/2005;Industrial;Alquiler;Lleida;148;644688;22/5/2006;Jesús
1773;1/10/2005;Casa;Venta;Barcelona;132;850476;20/5/2006;Jesús
1774;1/10/2005;Casa;Venta;Lleida;193;1033515;30/12/2005;Pedro
1775;1/10/2005;Local;Venta;Girona;53;446313;16/8/2006;Pedro
1776;1/10/2005;Parking;Venta;Tarragona;229;2215117;1/8/2006;Jesús
1777;2/10/2005;Local;Venta;Girona;279;1512738;8/7/2006;Luisa
1778;2/10/2005;Local;Alquiler;Barcelona;204;1929228;14/5/2006;Pedro
1779;2/10/2005;Suelo;Alquiler;Barcelona;68;613496;18/1/2006;Jesús
1780;2/10/2005;Casa;Venta;Barcelona;180;979560;9/6/2006;María
1781;2/10/2005;Casa;Venta;Barcelona;55;264385;27/7/2006;Joaquín
1782;2/10/2005;Casa;Alquiler;Barcelona;258;1146552;26/7/2006;Luisa
1783;3/10/2005;Piso;Venta;Lleida;300;1506300;24/4/2006;Pedro
1784;3/10/2005;Parking;Alquiler;Girona;85;809115;25/5/2006;María
1785;3/10/2005;Oficina;Venta;Tarragona;61;257725;27/2/2006;Jesús
1786;3/10/2005;Casa;Venta;Lleida;82;359406;28/9/2006;Pedro
1787;3/10/2005;Parking;Venta;Tarragona;299;2669472;10/6/2006;Joaquín
1788;3/10/2005;Parking;Venta;Girona;85;658835;14/7/2006;Luisa
1789;4/10/2005;Oficina;Alquiler;Girona;85;749275;5/1/2006;María
1790;4/10/2005;Local;Venta;Girona;238;2184364;11/8/2006;Luisa
1791;4/10/2005;Oficina;Alquiler;Girona;228;1747392;24/5/2006;Carmen
1792;5/10/2005;Local;Venta;Barcelona;106;804540;2/10/2006;Pedro
1793;5/10/2005;Casa;Alquiler;Barcelona;274;1753052;28/2/2006;Joaquín
1794;5/10/2005;Local;Alquiler;Girona;118;970314;15/2/2006;Luisa
1795;5/10/2005;Oficina;Venta;Barcelona;224;1420160;3/5/2006;Jesús
1796;6/10/2005;Casa;Alquiler;Girona;208;1811680;31/5/2006;Jesús
1797;6/10/2005;Suelo;Alquiler;Lleida;132;882420;6/10/2006;Carmen
1798;6/10/2005;Local;Alquiler;Barcelona;211;1522998;2/6/2006;Luisa
1799;6/10/2005;Oficina;Alquiler;Lleida;289;2249576;18/6/2006;Carmen
1800;6/10/2005;Industrial;Venta;Lleida;160;1319520;2/8/2006;Jesús
1801;6/10/2005;Piso;Venta;Tarragona;127;1204722;29/7/2006;Joaquín
1802;7/10/2005;Oficina;Venta;Barcelona;158;909606;19/6/2006;Carmen
1803;7/10/2005;Casa;Venta;Lleida;253;2378453;10/9/2006;Luisa
1804;7/10/2005;Suelo;Venta;Barcelona;116;857936;23/1/2006;Luisa
1805;7/10/2005;Suelo;Venta;Barcelona;242;1963104;19/7/2006;Pedro
1806;8/10/2005;Industrial;Venta;Tarragona;264;1133352;2/2/2006;Pedro
1807;9/10/2005;Local;Alquiler;Girona;211;1244056;1/9/2006;María
1808;9/10/2005;Local;Venta;Lleida;129;735945;8/6/2006;Joaquín
1809;11/10/2005;Local;Alquiler;Girona;151;1382707;7/5/2006;María
1810;11/10/2005;Industrial;Venta;Barcelona;64;480384;15/5/2006;Carmen
1811;12/10/2005;Oficina;Venta;Lleida;215;1473180;12/5/2006;Pedro
1812;12/10/2005;Oficina;Venta;Barcelona;124;945624;22/5/2006;Joaquín
1813;12/10/2005;Local;Alquiler;Girona;246;2010312;21/2/2006;María
1814;12/10/2005;Local;Alquiler;Barcelona;56;346192;18/4/2006;María
1815;12/10/2005;Local;Alquiler;Girona;72;686232;12/9/2006;Luisa
1816;12/10/2005;Industrial;Venta;Tarragona;120;1050000;5/2/2006;Pedro
1817;13/10/2005;Industrial;Venta;Girona;76;368676;29/9/2006;Luisa
1818;13/10/2005;Local;Venta;Lleida;255;2063460;25/5/2006;Luisa
1819;13/10/2005;Casa;Venta;Lleida;245;1605730;20/6/2006;Pedro
1820;14/10/2005;Industrial;Venta;Lleida;122;497272;16/8/2006;Luisa
1821;14/10/2005;Casa;Alquiler;Girona;207;1556226;21/6/2006;Carmen
1822;15/10/2005;Casa;Venta;Girona;84;437640;9/2/2006;María
1823;15/10/2005;Parking;Alquiler;Barcelona;271;2334123;2/8/2006;Joaquín
1824;15/10/2005;Local;Alquiler;Lleida;257;2136184;18/4/2006;Jesús
1825;15/10/2005;Piso;Venta;Girona;262;2390750;11/3/2006;Pedro
1826;16/10/2005;Suelo;Venta;Barcelona;228;994536;27/3/2006;Joaquín
1827;16/10/2005;Oficina;Venta;Girona;145;1169860;6/5/2006;Joaquín
1828;16/10/2005;Local;Venta;Barcelona;214;1687604;22/1/2006;Luisa
1829;17/10/2005;Industrial;Alquiler;Lleida;159;724563;27/8/2006;Jesús
1830;17/10/2005;Oficina;Venta;Lleida;202;1867692;6/3/2006;Jesús
1831;17/10/2005;Oficina;Venta;Tarragona;156;991224;30/5/2006;Carmen
1832;18/10/2005;Piso;Alquiler;Lleida;211;1284568;26/8/2006;Carmen
1833;18/10/2005;Piso;Alquiler;Lleida;71;388583;18/1/2006;Jesús
1834;18/10/2005;Casa;Alquiler;Girona;157;1182053;9/4/2006;Joaquín
1835;19/10/2005;Oficina;Venta;Tarragona;70;511840;20/3/2006;María
1836;20/10/2005;Parking;Alquiler;Barcelona;133;745864;1/6/2006;María
1837;20/10/2005;Parking;Alquiler;Lleida;46;237176;8/8/2006;María
1838;20/10/2005;Suelo;Alquiler;Tarragona;214;1642664;29/8/2006;Luisa
1839;21/10/2005;Casa;Alquiler;Girona;258;2475510;28/6/2006;Jesús
1840;22/10/2005;Suelo;Alquiler;Barcelona;276;1544496;12/5/2006;Carmen
1841;22/10/2005;Local;Alquiler;Tarragona;49;452417;19/6/2006;Luisa
1842;22/10/2005;Industrial;Venta;Lleida;254;2299208;5/9/2006;Pedro
1843;22/10/2005;Industrial;Alquiler;Tarragona;98;955500;10/7/2006;Luisa
1844;23/10/2005;Parking;Alquiler;Tarragona;107;658157;16/3/2006;Pedro
1845;25/10/2005;Suelo;Alquiler;Tarragona;158;938836;5/9/2006;Jesús
1846;26/10/2005;Local;Alquiler;Lleida;205;1597360;15/10/2006;Carmen
1847;27/10/2005;Oficina;Alquiler;Tarragona;182;1499134;7/9/2006;Joaquín
1848;27/10/2005;Oficina;Venta;Girona;266;1327606;2/5/2006;María
1849;28/10/2005;Casa;Venta;Girona;160;781120;10/4/2006;Pedro
1850;28/10/2005;Parking;Alquiler;Barcelona;218;991900;28/5/2006;Jesús
1851;28/10/2005;Parking;Venta;Tarragona;162;957582;24/3/2006;Joaquín
1852;28/10/2005;Piso;Alquiler;Girona;164;1421060;28/10/2006;Luisa
1853;28/10/2005;Industrial;Alquiler;Barcelona;224;1422624;12/3/2006;Luisa
1854;28/10/2005;Suelo;Venta;Barcelona;249;1878954;28/10/2006;Luisa
1855;29/10/2005;Casa;Venta;Girona;160;1263040;8/2/2006;Jesús
1856;29/10/2005;Casa;Venta;Girona;284;2467960;25/4/2006;Pedro
1857;30/10/2005;Local;Venta;Lleida;254;2394204;19/8/2006;María
1858;30/10/2005;Parking;Alquiler;Lleida;103;536733;28/10/2006;María
1859;31/10/2005;Casa;Alquiler;Girona;216;1883088;18/10/2006;Pedro
1860;1/11/2005;Oficina;Alquiler;Girona;213;2083779;23/4/2006;María
1861;2/11/2005;Suelo;Venta;Lleida;228;1944840;10/10/2006;María
1862;2/11/2005;Parking;Venta;Barcelona;249;2221329;12/5/2006;Pedro
1863;2/11/2005;Suelo;Venta;Tarragona;82;417872;23/3/2006;Luisa
1864;2/11/2005;Oficina;Alquiler;Girona;67;304113;29/6/2006;Joaquín
1865;3/11/2005;Casa;Venta;Lleida;71;299407;5/4/2006;María
1866;3/11/2005;Suelo;Venta;Lleida;70;540890;12/6/2006;Jesús
1867;3/11/2005;Parking;Venta;Tarragona;111;514596;27/5/2006;Luisa
1868;4/11/2005;Suelo;Venta;Girona;69;667299;25/10/2006;Luisa
1869;4/11/2005;Piso;Venta;Girona;259;1074332;9/2/2006;Joaquín
1870;4/11/2005;Suelo;Venta;Girona;191;1895293;21/7/2006;María
1871;5/11/2005;Oficina;Venta;Girona;119;523481;29/10/2006;Luisa
1872;5/11/2005;Industrial;Alquiler;Girona;233;1644747;5/5/2006;Carmen
1873;5/11/2005;Parking;Alquiler;Tarragona;122;1162172;26/2/2006;Luisa
1874;7/11/2005;Piso;Venta;Lleida;128;706560;16/4/2006;Carmen
1875;7/11/2005;Oficina;Venta;Lleida;93;589155;22/4/2006;Carmen
1876;8/11/2005;Local;Alquiler;Lleida;191;1370998;7/9/2006;Joaquín
1877;8/11/2005;Oficina;Venta;Tarragona;171;1093887;9/4/2006;Pedro
1878;8/11/2005;Local;Venta;Girona;170;974610;18/8/2006;María
1879;8/11/2005;Piso;Venta;Tarragona;59;265913;13/5/2006;Luisa
1880;8/11/2005;Oficina;Alquiler;Girona;153;912798;31/5/2006;Jesús
1881;9/11/2005;Piso;Alquiler;Tarragona;157;1174203;9/4/2006;Pedro
1882;9/11/2005;Suelo;Alquiler;Lleida;186;1713990;28/8/2006;María
1883;9/11/2005;Parking;Alquiler;Girona;156;1508988;18/9/2006;Jesús
1884;10/11/2005;Local;Alquiler;Barcelona;246;2216214;17/4/2006;María
1885;12/11/2005;Suelo;Venta;Tarragona;225;1300500;24/7/2006;Carmen
1886;12/11/2005;Oficina;Alquiler;Girona;273;2333058;5/3/2006;Joaquín
1887;13/11/2005;Parking;Venta;Barcelona;156;692484;19/2/2006;Pedro
1888;13/11/2005;Suelo;Venta;Tarragona;68;392972;27/7/2006;Pedro
1889;13/11/2005;Piso;Alquiler;Lleida;74;341584;16/4/2006;Luisa
1890;13/11/2005;Oficina;Venta;Tarragona;251;2070750;3/9/2006;Carmen
1891;13/11/2005;Local;Alquiler;Barcelona;89;499735;19/8/2006;María
1892;13/11/2005;Industrial;Venta;Tarragona;154;1380764;4/5/2006;Carmen
1893;13/11/2005;Oficina;Alquiler;Barcelona;70;526680;17/2/2006;Joaquín
1894;14/11/2005;Parking;Venta;Girona;46;426880;16/5/2006;Luisa
1895;14/11/2005;Suelo;Venta;Lleida;280;1720320;5/4/2006;María
1896;14/11/2005;Oficina;Venta;Lleida;191;804683;14/2/2006;María
1897;15/11/2005;Oficina;Alquiler;Barcelona;62;421290;21/5/2006;Joaquín
1898;16/11/2005;Suelo;Alquiler;Lleida;163;1179957;6/6/2006;María
1899;16/11/2005;Industrial;Alquiler;Barcelona;114;878940;18/10/2006;Luisa
1900;16/11/2005;Local;Venta;Tarragona;277;1116587;1/10/2006;Carmen
1901;17/11/2005;Piso;Alquiler;Tarragona;161;917378;4/5/2006;Carmen
1902;17/11/2005;Casa;Alquiler;Lleida;65;431275;16/8/2006;Luisa
1903;19/11/2005;Parking;Venta;Barcelona;145;1213505;5/11/2006;Pedro
1904;19/11/2005;Oficina;Venta;Tarragona;220;1601600;5/5/2006;Luisa
1905;19/11/2005;Local;Alquiler;Lleida;87;756900;26/5/2006;Carmen
1906;20/11/2005;Local;Alquiler;Tarragona;90;416430;1/11/2006;Jesús
1907;20/11/2005;Suelo;Venta;Tarragona;106;501380;16/10/2006;Jesús
1908;21/11/2005;Parking;Venta;Lleida;51;472668;4/4/2006;María
1909;21/11/2005;Parking;Alquiler;Tarragona;119;508606;17/8/2006;Carmen
1910;21/11/2005;Suelo;Alquiler;Tarragona;185;1179190;14/3/2006;Luisa
1911;21/11/2005;Casa;Alquiler;Barcelona;113;1059827;21/10/2006;Joaquín
1912;22/11/2005;Industrial;Venta;Girona;95;783370;4/9/2006;Jesús
1913;22/11/2005;Industrial;Alquiler;Tarragona;287;1926344;18/6/2006;María
1914;22/11/2005;Local;Alquiler;Lleida;161;914641;11/4/2006;Joaquín
1915;22/11/2005;Industrial;Alquiler;Lleida;177;1736901;24/10/2006;María
1916;22/11/2005;Oficina;Venta;Lleida;263;2323868;25/5/2006;Pedro
1917;23/11/2005;Local;Venta;Tarragona;58;426010;9/3/2006;Joaquín
1918;23/11/2005;Parking;Venta;Girona;45;301815;19/10/2006;Joaquín
1919;23/11/2005;Oficina;Alquiler;Tarragona;44;363968;2/9/2006;Carmen
1920;23/11/2005;Suelo;Venta;Girona;243;2347137;19/7/2006;María
1921;24/11/2005;Oficina;Venta;Girona;87;655893;9/3/2006;Jesús
1922;24/11/2005;Casa;Venta;Tarragona;223;1360523;2/3/2006;Jesús
1923;24/11/2005;Suelo;Alquiler;Tarragona;287;1276289;19/4/2006;María
1924;25/11/2005;Parking;Alquiler;Tarragona;295;2613405;23/11/2006;Carmen
1925;25/11/2005;Industrial;Alquiler;Barcelona;276;1817736;14/9/2006;Joaquín
1926;25/11/2005;Suelo;Alquiler;Girona;103;557127;8/5/2006;Carmen
1927;26/11/2005;Parking;Alquiler;Girona;46;187680;13/11/2006;Luisa
1928;26/11/2005;Piso;Alquiler;Tarragona;179;1674903;30/4/2006;Jesús
1929;26/11/2005;Piso;Alquiler;Girona;96;854496;28/3/2006;Pedro
1930;26/11/2005;Industrial;Alquiler;Tarragona;276;1539252;20/9/2006;Pedro
1931;27/11/2005;Casa;Alquiler;Tarragona;288;1228320;23/9/2006;Jesús
1932;27/11/2005;Local;Venta;Girona;88;795696;24/5/2006;María
1933;27/11/2005;Industrial;Alquiler;Barcelona;180;1688040;7/7/2006;Luisa
1934;28/11/2005;Industrial;Alquiler;Tarragona;105;1021230;17/9/2006;Carmen
1935;28/11/2005;Industrial;Alquiler;Tarragona;80;405280;29/3/2006;Carmen
1936;28/11/2005;Piso;Venta;Barcelona;249;1780350;14/3/2006;Luisa
1937;28/11/2005;Suelo;Venta;Girona;188;1265992;21/10/2006;Luisa
